,time,type,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,GravX,GravY,GravZ,GyroX,GyroY,GyroZ,QuatW,QuatX,QuatY,QuatZ,LiAccX,LiAccY,LiAccZ,GyroCal,AccelCal,MagCal
2135,36.979735,t,104.0,203.0,94.0,51.0,109.0,131.0,137.0,106.0,9.1,-2.85,-2.27,13.81,-5.62,-20.56,0.62,-0.19,0.03,0.03,-2.35,-2.32,-0.18,83.75,68.25,-128.87
2136,36.99974,t,113.0,207.0,105.0,51.0,107.0,137.0,151.0,110.0,9.11,-2.8,-2.28,15.5,-7.0,-16.69,0.62,-0.19,0.03,0.03,-2.0,-2.11,-0.05,83.62,68.37,-129.25
2137,37.020744,t,129.0,204.0,117.0,55.0,102.0,145.0,158.0,113.0,9.11,-2.78,-2.28,18.44,-4.06,-8.38,0.62,-0.18,0.04,0.04,-3.43,-1.34,0.64,83.19,68.44,-129.19
2138,37.039749,t,137.0,185.0,127.0,57.0,104.0,144.0,155.0,114.0,9.12,-2.78,-2.26,40.38,-5.19,-17.87,0.62,-0.18,0.04,0.04,-2.51,3.33,2.32,82.56,68.56,-129.12
2139,37.059754,t,136.0,185.0,131.0,56.0,98.0,151.0,148.0,113.0,9.14,-2.74,-2.25,30.75,-4.62,-26.81,0.62,-0.17,0.04,0.04,-1.58,4.22,2.63,82.69,69.0,-129.81
2140,37.079758,t,143.0,191.0,135.0,58.0,93.0,158.0,146.0,115.0,9.17,-2.62,-2.23,-43.19,17.69,-37.75,0.62,-0.17,0.03,0.03,-1.71,1.08,1.01,84.31,69.75,-131.12
2141,37.099763,t,143.0,191.0,135.0,58.0,93.0,158.0,146.0,115.0,9.17,-2.62,-2.23,-47.38,19.81,-39.31,0.62,-0.17,0.02,0.02,-1.11,-0.47,0.95,86.37,70.62,-132.62
2142,37.120767,t,148.0,178.0,137.0,56.0,98.0,150.0,142.0,123.0,9.27,-2.31,-2.17,-40.0,26.19,-40.25,0.62,-0.17,0.01,0.01,-0.51,-3.9,-2.04,88.25,71.56,-133.81
2143,37.140772,t,172.0,207.0,167.0,58.0,108.0,169.0,160.0,141.0,9.33,-2.14,-2.1,0.5,28.69,-50.13,0.63,-0.17,0.0,0.0,2.37,-3.75,-4.29,89.62,72.69,-134.87
2144,37.159776,t,200.0,242.0,190.0,58.0,120.0,183.0,179.0,168.0,9.38,-1.99,-2.01,28.94,23.12,-48.13,0.63,-0.15,0.0,0.0,3.03,-3.82,-4.09,89.56,73.62,-135.31
2145,37.17978,t,226.0,282.0,223.0,54.0,136.0,218.0,190.0,175.0,9.43,-1.83,-1.93,95.06,-20.0,-51.81,0.63,-0.14,0.01,0.01,-0.32,0.52,-3.66,88.44,74.19,-136.44
2146,37.199785,t,239.0,315.0,246.0,54.0,148.0,231.0,188.0,183.0,9.43,-1.79,-1.98,70.0,-40.5,-41.88,0.63,-0.13,0.01,0.01,-2.09,-0.78,-1.62,87.56,73.94,-139.19
2147,37.219789,t,232.0,286.0,245.0,54.0,146.0,230.0,179.0,179.0,9.41,-1.76,-2.11,26.31,-49.25,-7.62,0.62,-0.13,0.02,0.02,0.26,1.17,-0.43,86.94,73.19,-140.94
2148,37.239794,t,238.0,290.0,237.0,54.0,146.0,261.0,180.0,200.0,9.33,-1.82,-2.38,-60.69,-50.31,28.94,0.61,-0.13,0.01,0.01,11.95,-6.57,-5.79,87.25,72.12,-142.56
2149,37.259799,t,248.0,299.0,222.0,57.0,166.0,253.0,166.0,196.0,9.3,-1.85,-2.47,-94.69,-35.06,43.81,0.61,-0.15,0.01,0.01,6.77,-11.74,-3.25,88.62,71.37,-142.81
2150,37.279803,t,248.0,299.0,222.0,57.0,166.0,253.0,166.0,196.0,9.3,-1.85,-2.47,-94.69,-35.06,43.81,0.61,-0.15,0.01,0.01,6.77,-11.74,-3.25,88.62,71.37,-142.81
2151,37.299808,t,213.0,231.0,237.0,54.0,116.0,187.0,140.0,190.0,9.23,-2.05,-2.57,105.75,-54.31,9.88,0.61,-0.14,0.03,0.03,2.98,6.07,-1.26,84.69,70.0,-140.94
2152,37.319812,t,213.0,234.0,263.0,56.0,108.0,182.0,153.0,211.0,9.2,-2.14,-2.6,68.12,-10.88,-6.94,0.61,-0.13,0.04,0.04,2.05,9.31,-1.45,82.56,69.81,-140.06
2153,37.339831,t,213.0,234.0,263.0,56.0,108.0,182.0,153.0,211.0,9.2,-2.14,-2.6,-16.94,-14.06,-19.56,0.6,-0.13,0.04,0.04,3.02,5.43,-3.04,82.69,69.81,-141.06
2154,37.359836,t,229.0,235.0,233.0,63.0,117.0,175.0,148.0,207.0,9.2,-2.05,-2.67,-51.31,-15.13,-29.37,0.6,-0.13,0.03,0.03,3.11,2.01,-0.43,84.81,70.0,-144.12
2155,37.37984,t,240.0,236.0,230.0,67.0,126.0,181.0,145.0,208.0,9.25,-1.74,-2.71,-57.56,18.44,-49.75,0.6,-0.13,0.01,0.01,0.13,-1.37,1.0,87.5,70.75,-147.19
2156,37.399844,t,235.0,230.0,222.0,70.0,134.0,180.0,138.0,203.0,9.28,-1.64,-2.68,-11.88,28.12,-55.38,0.6,-0.13,0.0,0.0,-1.03,-2.0,0.68,89.31,71.75,-149.56
2157,37.420849,t,226.0,234.0,225.0,71.0,142.0,187.0,143.0,204.0,9.34,-1.46,-2.59,26.44,20.19,-51.13,0.61,-0.12,0.0,0.0,-1.21,-2.63,0.32,89.94,72.69,-151.31
2158,37.439854,t,225.0,238.0,230.0,69.0,144.0,191.0,148.0,201.0,9.39,-1.29,-2.49,41.19,13.44,-40.63,0.61,-0.11,0.0,0.0,-1.54,-3.13,-0.08,89.87,73.31,-152.56
2159,37.459858,t,221.0,239.0,230.0,66.0,146.0,206.0,152.0,191.0,9.4,-1.25,-2.46,54.0,14.69,-30.0,0.61,-0.1,0.0,0.0,-1.96,-3.87,-1.82,89.31,73.87,-153.12
2160,37.479864,t,220.0,260.0,234.0,61.0,151.0,225.0,161.0,186.0,9.44,-1.2,-2.34,67.25,17.75,-21.75,0.62,-0.09,0.01,0.01,-2.68,-3.88,-1.91,88.19,74.37,-152.75
2161,37.499867,t,199.0,245.0,221.0,55.0,145.0,221.0,151.0,172.0,9.45,-1.2,-2.3,61.44,10.69,-15.25,0.62,-0.08,0.02,0.02,-3.7,-3.39,-1.24,87.0,74.75,-152.12
2162,37.519872,t,214.0,260.0,237.0,58.0,154.0,234.0,157.0,181.0,9.47,-1.2,-2.24,50.63,0.44,-11.56,0.62,-0.07,0.02,0.02,-4.0,-2.44,-1.89,85.94,74.94,-151.75
2163,37.539876,t,211.0,255.0,233.0,58.0,148.0,235.0,154.0,182.0,9.46,-1.2,-2.24,30.44,-6.94,-7.87,0.62,-0.07,0.03,0.03,-4.4,-1.65,-1.57,85.19,74.94,-151.81
2164,37.55988,t,215.0,247.0,225.0,60.0,137.0,236.0,149.0,185.0,9.46,-1.2,-2.25,11.13,-11.69,2.94,0.62,-0.06,0.03,0.03,-3.09,-2.17,-0.86,84.75,74.75,-151.94
2165,37.579885,t,215.0,239.0,212.0,62.0,134.0,245.0,142.0,190.0,9.44,-1.24,-2.3,0.81,-7.44,12.0,0.62,-0.07,0.03,0.03,-2.31,-2.72,-1.11,84.44,74.44,-151.5
2166,37.59989,t,207.0,238.0,206.0,58.0,124.0,244.0,135.0,186.0,9.43,-1.3,-2.32,2.56,-6.0,20.44,0.62,-0.07,0.03,0.03,-2.28,-2.55,-0.95,84.06,74.19,-150.56
2167,37.619894,t,203.0,235.0,201.0,54.0,126.0,240.0,136.0,183.0,9.41,-1.41,-2.33,6.37,-3.87,34.56,0.62,-0.07,0.04,0.04,-3.31,-1.95,0.74,83.25,73.81,-148.75
2168,37.639899,t,197.0,227.0,194.0,53.0,125.0,236.0,138.0,181.0,9.39,-1.56,-2.33,11.19,-1.25,46.88,0.62,-0.08,0.04,0.04,-3.38,0.13,-0.49,82.19,73.31,-146.19
2169,37.659903,t,184.0,226.0,191.0,53.0,126.0,226.0,139.0,165.0,9.36,-1.73,-2.33,5.44,-0.31,53.0,0.62,-0.08,0.05,0.05,-2.1,0.33,-0.57,80.94,72.75,-143.25
2170,37.679908,t,179.0,224.0,191.0,52.0,127.0,226.0,141.0,160.0,9.33,-1.91,-2.32,-14.19,5.31,61.06,0.62,-0.09,0.05,0.05,-2.41,-1.72,-0.47,80.06,72.06,-140.44
2171,37.699912,t,171.0,216.0,186.0,51.0,127.0,219.0,140.0,154.0,9.28,-2.11,-2.32,6.56,-1.44,61.63,0.61,-0.1,0.06,0.06,-0.94,-0.94,-1.78,78.87,71.25,-137.62
2172,37.719916,t,170.0,220.0,191.0,51.0,133.0,227.0,139.0,156.0,9.24,-2.29,-2.31,-1.62,3.62,51.44,0.61,-0.11,0.07,0.07,-2.43,-0.73,-1.95,77.75,70.56,-135.25
2173,37.739921,t,162.0,216.0,179.0,49.0,138.0,233.0,138.0,152.0,9.21,-2.44,-2.28,-10.38,14.0,51.06,0.62,-0.11,0.07,0.07,-2.47,-0.37,-0.68,77.0,70.0,-133.0
2174,37.759926,t,153.0,216.0,163.0,50.0,146.0,240.0,142.0,137.0,9.17,-2.61,-2.26,-40.06,14.94,66.06,0.62,-0.13,0.07,0.07,-3.46,-3.51,-1.24,76.75,69.31,-130.94
2175,37.77993,t,153.0,216.0,163.0,50.0,146.0,240.0,142.0,137.0,9.1,-2.83,-2.27,-48.88,8.19,87.0,0.62,-0.14,0.07,0.07,-0.86,-5.8,-3.12,76.37,68.25,-128.81
2176,37.799935,t,123.0,178.0,144.0,48.0,132.0,216.0,127.0,107.0,9.0,-3.12,-2.3,-26.37,1.12,104.94,0.61,-0.16,0.08,0.08,1.78,-2.78,-0.44,75.06,66.62,-126.31
2177,37.819939,t,119.0,170.0,140.0,50.0,130.0,208.0,126.0,95.0,8.88,-3.43,-2.33,-41.63,4.94,113.06,0.61,-0.18,0.09,0.09,2.75,-3.79,-2.54,73.81,64.87,-124.19
2178,37.839944,t,112.0,168.0,122.0,52.0,131.0,191.0,117.0,87.0,8.73,-3.77,-2.38,-50.19,-1.06,128.31,0.61,-0.2,0.09,0.09,4.07,-5.94,-3.23,72.5,62.88,-122.31
2179,37.859948,t,112.0,158.0,104.0,52.0,133.0,188.0,107.0,76.0,8.51,-4.15,-2.51,-38.94,-30.81,144.19,0.6,-0.22,0.1,0.1,5.96,-4.18,-2.71,70.5,60.25,-121.12
2180,37.879954,t,112.0,158.0,104.0,52.0,133.0,188.0,107.0,76.0,8.51,-4.55,-2.7,-18.31,-58.25,141.44,0.59,-0.24,0.12,0.12,10.03,0.11,-2.71,67.5,57.31,-120.69
2181,37.899957,t,98.0,136.0,77.0,52.0,155.0,206.0,96.0,82.0,8.0,-4.86,-2.89,-26.44,-52.63,111.12,0.58,-0.26,0.13,0.13,10.87,4.49,-2.26,64.87,54.69,-120.69
2182,37.919962,t,98.0,136.0,77.0,52.0,155.0,206.0,96.0,82.0,8.0,-4.86,-2.89,-26.44,-52.63,111.12,0.58,-0.26,0.13,0.13,10.87,4.49,-2.26,64.87,53.0,-121.0
2183,37.939967,t,108.0,146.0,78.0,54.0,169.0,214.0,99.0,83.0,7.83,-5.05,-3.04,-48.06,-22.62,75.19,0.57,-0.27,0.13,0.13,7.87,5.53,-0.9,63.88,53.0,-121.0
2184,37.959972,t,102.0,149.0,73.0,50.0,169.0,191.0,99.0,89.0,7.71,-5.15,-3.17,4.5,-12.38,18.75,0.57,-0.29,0.13,0.13,-0.82,1.51,1.88,63.75,51.81,-121.62
2185,37.979976,t,102.0,149.0,73.0,50.0,169.0,191.0,99.0,89.0,7.71,-5.15,-3.17,4.5,-12.38,18.75,0.57,-0.29,0.14,0.14,-1.48,-0.55,1.78,62.75,51.5,-121.44
2186,37.99998,t,100.0,150.0,75.0,49.0,169.0,182.0,105.0,89.0,7.67,-5.23,-3.13,68.31,-17.31,-15.25,0.57,-0.28,0.14,0.14,-1.0,0.43,1.83,61.25,51.5,-120.81
2187,38.019985,t,104.0,156.0,74.0,50.0,163.0,179.0,109.0,91.0,7.72,-5.25,-2.99,90.62,-1.44,-32.63,0.57,-0.27,0.15,0.15,-1.3,3.75,2.46,59.81,51.88,-119.62
2188,38.039989,t,106.0,152.0,72.0,50.0,161.0,169.0,110.0,90.0,7.81,-5.22,-2.79,98.44,9.31,-51.44,0.58,-0.25,0.16,0.16,-1.85,5.77,2.63,58.69,52.75,-118.12
2189,38.059994,t,100.0,160.0,76.0,50.0,155.0,158.0,111.0,76.0,7.94,-5.13,-2.6,78.12,17.94,-69.06,0.58,-0.23,0.17,0.17,-2.59,6.76,1.85,58.31,54.06,-116.87
2190,38.078998,t,100.0,160.0,76.0,50.0,155.0,158.0,111.0,76.0,7.94,-5.13,-2.6,78.12,17.94,-69.06,0.58,-0.23,0.17,0.17,-2.59,6.76,1.85,58.31,54.06,-116.87
2191,38.099002,t,104.0,154.0,74.0,51.0,137.0,144.0,104.0,70.0,8.26,-4.73,-2.32,38.75,16.81,-89.25,0.6,-0.2,0.16,0.16,-2.62,3.7,0.99,60.06,57.44,-116.06
2192,38.120007,t,88.0,148.0,67.0,52.0,133.0,135.0,106.0,86.0,8.41,-4.47,-2.3,-36.94,14.38,-86.06,0.6,-0.19,0.14,0.14,-0.3,2.86,-1.12,62.25,59.06,-117.25
2193,38.140012,t,69.0,157.0,72.0,51.0,121.0,121.0,108.0,85.0,8.56,-4.18,-2.28,-40.25,35.44,-87.56,0.6,-0.19,0.13,0.13,0.26,0.43,-0.03,65.37,60.88,-118.62
2194,38.160016,t,62.0,166.0,77.0,51.0,114.0,115.0,111.0,93.0,8.71,-3.91,-2.2,0.56,28.5,-92.12,0.61,-0.18,0.12,0.12,-0.42,0.56,-0.46,67.69,62.75,-119.37
2195,38.17902,t,62.0,174.0,80.0,52.0,105.0,126.0,114.0,99.0,8.85,-3.61,-2.14,1.87,16.69,-97.94,0.62,-0.16,0.1,0.1,-1.33,-1.89,-0.26,69.69,64.56,-120.56
2196,38.199025,t,61.0,190.0,81.0,52.0,98.0,134.0,119.0,103.0,8.97,-3.31,-2.14,-30.31,7.06,-90.44,0.62,-0.15,0.1,0.1,-0.15,-3.28,-1.09,72.12,66.25,-122.81
2197,38.21903,t,61.0,199.0,86.0,52.0,94.0,137.0,129.0,104.0,9.07,-3.03,-2.12,-27.56,19.94,-80.44,0.62,-0.14,0.08,0.08,-0.71,-5.58,-1.87,74.56,67.75,-124.94
2198,38.239034,t,69.0,207.0,98.0,52.0,86.0,135.0,133.0,108.0,9.16,-2.8,-2.05,-4.44,24.87,-67.0,0.62,-0.14,0.07,0.07,-2.32,-5.21,-1.34,76.37,69.19,-126.25
2199,38.259038,t,76.0,205.0,101.0,52.0,85.0,135.0,136.0,110.0,9.23,-2.64,-1.98,-9.88,23.44,-44.13,0.63,-0.13,0.07,0.07,-2.43,-4.35,-0.85,77.69,70.25,-126.87
2200,38.280044,t,76.0,205.0,101.0,52.0,85.0,135.0,136.0,110.0,9.23,-2.64,-1.98,-9.88,23.44,-44.13,0.63,-0.13,0.06,0.06,-3.03,-2.69,-1.5,79.06,70.94,-127.62
2201,38.299048,t,98.0,213.0,105.0,50.0,93.0,127.0,127.0,107.0,9.28,-2.45,-1.96,-55.25,9.13,-10.75,0.63,-0.14,0.05,0.05,-2.88,-1.92,-1.98,80.62,71.25,-128.62
2202,38.319052,t,111.0,230.0,114.0,51.0,100.0,134.0,134.0,113.0,9.29,-2.39,-1.99,-57.31,6.06,-7.0,0.63,-0.14,0.04,0.04,-3.0,-2.53,-0.61,82.19,71.44,-129.69
2203,38.340057,t,124.0,234.0,118.0,51.0,103.0,141.0,134.0,112.0,9.3,-2.34,-2.01,-48.56,4.12,-3.25,0.63,-0.15,0.04,0.04,-2.87,-2.64,0.0,83.5,71.56,-130.69
2204,38.360061,t,124.0,234.0,118.0,51.0,103.0,141.0,134.0,112.0,9.3,-2.34,-2.01,-48.56,4.12,-3.25,0.63,-0.15,0.03,0.03,-2.19,-1.7,1.1,84.37,71.62,-131.56
2205,38.379066,t,131.0,190.0,123.0,56.0,92.0,142.0,136.0,109.0,9.3,-2.27,-2.08,4.5,-10.38,-10.25,0.63,-0.15,0.03,0.03,-1.11,0.42,1.6,84.62,71.62,-132.37
2206,38.39907,t,138.0,176.0,133.0,56.0,90.0,154.0,144.0,114.0,9.32,-2.21,-2.09,-11.94,1.25,-25.31,0.63,-0.15,0.03,0.03,0.95,1.5,-1.04,85.06,71.87,-133.37
2207,38.419075,t,170.0,203.0,169.0,56.0,91.0,183.0,168.0,143.0,9.36,-2.06,-2.04,-21.06,23.37,-44.88,0.63,-0.14,0.02,0.02,0.38,-2.47,-2.73,86.69,72.75,-134.75
2208,38.440079,t,200.0,220.0,179.0,58.0,101.0,175.0,173.0,172.0,9.39,-1.94,-2.02,54.25,-11.69,-43.06,0.63,-0.13,0.02,0.02,3.97,-4.1,0.63,86.62,73.37,-136.12
2209,38.460084,t,221.0,218.0,208.0,57.0,118.0,185.0,172.0,183.0,9.4,-1.86,-2.05,70.37,-26.37,-37.81,0.63,-0.12,0.03,0.03,-0.54,-4.38,-1.23,85.69,73.5,-137.81
2210,38.480089,t,221.0,218.0,208.0,57.0,118.0,210.0,162.0,184.0,9.38,-1.81,-2.16,47.38,-49.69,-22.81,0.62,-0.11,0.03,0.03,-1.16,0.06,-4.91,84.44,73.0,-140.87
2211,38.500093,t,230.0,278.0,230.0,56.0,130.0,221.0,161.0,181.0,9.37,-1.79,-2.24,13.63,-17.75,-7.19,0.62,-0.11,0.03,0.03,-1.57,1.64,-2.5,84.31,72.94,-141.31
2212,38.520097,t,232.0,279.0,261.0,55.0,135.0,240.0,179.0,196.0,9.35,-1.81,-2.3,52.19,-37.81,-7.25,0.61,-0.1,0.04,0.04,0.52,2.54,-0.95,82.75,72.12,-142.75
2213,38.539102,t,225.0,263.0,220.0,50.0,131.0,235.0,169.0,199.0,9.3,-1.83,-2.49,-22.06,-61.56,19.75,0.61,-0.1,0.04,0.04,14.87,-17.83,-5.88,82.69,71.56,-143.62
2214,38.56012,t,249.0,252.0,223.0,60.0,148.0,233.0,140.0,199.0,9.28,-1.82,-2.57,-4.06,-14.44,-9.13,0.6,-0.1,0.04,0.04,-1.98,-13.14,-1.82,83.12,71.19,-144.62
2215,38.580124,t,221.0,222.0,227.0,60.0,129.0,206.0,121.0,191.0,9.23,-1.84,-2.72,98.62,-71.44,-15.69,0.6,-0.09,0.05,0.05,4.46,5.29,2.14,80.0,70.12,-145.87
2216,38.599129,t,215.0,211.0,226.0,56.0,106.0,177.0,138.0,194.0,9.22,-1.87,-2.73,83.12,-8.13,-15.25,0.6,-0.08,0.06,0.06,0.99,6.56,2.42,79.06,70.19,-145.5
2217,38.619133,t,227.0,221.0,250.0,58.0,100.0,184.0,160.0,212.0,9.23,-1.9,-2.68,61.5,8.75,-14.38,0.6,-0.07,0.07,0.07,2.6,8.28,-2.17,77.37,70.62,-144.37
2218,38.639138,t,226.0,229.0,243.0,59.0,102.0,181.0,159.0,211.0,9.27,-1.84,-2.6,-10.25,22.44,-21.12,0.6,-0.07,0.06,0.06,2.12,4.83,-3.4,77.81,70.94,-144.62
2219,38.660143,t,227.0,232.0,233.0,61.0,112.0,185.0,156.0,212.0,9.3,-1.7,-2.57,-55.44,17.94,-35.56,0.61,-0.07,0.05,0.05,-0.54,-1.31,-2.44,79.75,71.62,-146.5
2220,38.680147,t,227.0,226.0,221.0,61.0,120.0,194.0,153.0,201.0,9.34,-1.51,-2.55,-32.88,11.75,-49.19,0.61,-0.07,0.04,0.04,-2.24,-2.29,-0.62,82.5,72.62,-150.62
2221,38.700152,t,213.0,217.0,215.0,60.0,123.0,204.0,156.0,188.0,9.37,-1.35,-2.54,-7.62,0.94,-45.31,0.61,-0.06,0.03,0.03,-1.96,-3.01,-0.65,83.06,72.87,-151.94
2222,38.720157,t,213.0,232.0,209.0,60.0,133.0,217.0,159.0,178.0,9.38,-1.24,-2.56,8.81,-6.06,-32.75,0.61,-0.06,0.03,0.03,-2.55,-5.64,-0.62,83.62,73.12,-154.75
2223,38.740161,t,204.0,238.0,201.0,56.0,131.0,230.0,152.0,168.0,9.38,-1.18,-2.57,19.31,-4.12,-18.0,0.61,-0.05,0.03,0.03,-3.07,-5.11,-0.36,83.56,73.19,-155.19
2224,38.760165,t,198.0,245.0,198.0,57.0,138.0,244.0,148.0,161.0,9.39,-1.18,-2.56,15.5,1.94,-2.0,0.61,-0.05,0.04,0.04,-4.07,-3.68,-0.02,83.06,73.25,-154.81
2225,38.77917,t,198.0,245.0,198.0,57.0,138.0,240.0,148.0,155.0,9.39,-1.22,-2.54,0.0,6.69,18.37,0.61,-0.06,0.04,0.04,-4.7,-2.3,1.44,82.75,73.19,-153.31
2226,38.799174,t,182.0,214.0,195.0,50.0,129.0,227.0,142.0,154.0,9.38,-1.32,-2.52,-7.81,8.44,33.69,0.61,-0.06,0.04,0.04,-4.38,-2.25,0.75,82.5,73.12,-152.31
2227,38.819178,t,182.0,214.0,199.0,51.0,127.0,222.0,150.0,161.0,9.37,-1.42,-2.49,-28.37,13.38,36.5,0.61,-0.07,0.04,0.04,-3.51,-3.06,-2.08,82.25,72.87,-149.19
2228,38.840183,t,171.0,206.0,179.0,52.0,130.0,222.0,151.0,157.0,9.36,-1.52,-2.46,-28.81,13.38,37.94,0.61,-0.08,0.04,0.04,-3.69,-3.71,-2.61,82.25,72.81,-148.25
2229,38.860188,t,174.0,211.0,165.0,53.0,135.0,232.0,148.0,154.0,9.34,-1.63,-2.46,-36.56,-1.37,45.38,0.61,-0.09,0.04,0.04,-4.01,-5.67,-0.5,82.12,72.06,-145.62
2230,38.880192,t,174.0,211.0,165.0,53.0,135.0,232.0,148.0,154.0,9.34,-1.63,-2.51,23.31,-18.69,60.13,0.61,-0.1,0.05,0.05,-2.55,1.67,1.37,80.62,71.12,-143.12
2231,38.899197,t,145.0,205.0,160.0,52.0,116.0,206.0,134.0,127.0,9.25,-2.01,-2.55,34.06,-16.44,62.13,0.6,-0.1,0.06,0.06,-1.44,2.83,1.33,78.44,70.12,-140.31
2232,38.919201,t,145.0,205.0,160.0,52.0,116.0,206.0,134.0,127.0,9.25,-2.23,-2.56,-8.63,18.44,54.81,0.6,-0.11,0.07,0.07,-3.41,-0.19,-1.28,77.0,69.44,-137.5
2233,38.940206,t,130.0,162.0,161.0,50.0,126.0,209.0,145.0,114.0,9.16,-2.41,-2.5,-16.12,22.94,61.94,0.61,-0.12,0.07,0.07,-3.45,-1.71,-2.95,76.19,68.81,-134.44
